2025-07-05 23:46:20,799 | INFO | __main__ | Starting crawl stage
2025-07-05 23:46:21,088 | INFO | httpx | HTTP Request: GET https://whtyqwdpqppsnmfjnxfl.supabase.co/rest/v1/recent_review_links?select=link%2Cpost_date "HTTP/2 200 OK"
2025-07-05 23:46:21,093 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com
2025-07-05 23:46:21,240 | INFO | crawler.sources.baradwajrangan_links | Page 1 attempt 1 length=197714
2025-07-05 23:46:21,281 | INFO | crawler.sources.baradwajrangan_links | Skipping known link: https://baradwajrangan.wordpress.com/2025/07/05/readers-write-in-824-love-actually/
2025-07-05 23:46:21,281 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/2/
2025-07-05 23:46:21,308 | INFO | crawler.sources.baradwajrangan_links | Page 2 attempt 1 length=211061
2025-07-05 23:46:21,337 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/3/
2025-07-05 23:46:21,358 | INFO | crawler.sources.baradwajrangan_links | Page 3 attempt 1 length=215868
2025-07-05 23:46:21,386 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/4/
2025-07-05 23:46:21,408 | INFO | crawler.sources.baradwajrangan_links | Page 4 attempt 1 length=211955
2025-07-05 23:46:21,433 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/5/
2025-07-05 23:46:21,458 | INFO | crawler.sources.baradwajrangan_links | Page 5 attempt 1 length=212321
2025-07-05 23:46:21,481 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/6/
2025-07-05 23:46:21,506 | INFO | crawler.sources.baradwajrangan_links | Page 6 attempt 1 length=211431
2025-07-05 23:46:21,531 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/7/
2025-07-05 23:46:21,553 | INFO | crawler.sources.baradwajrangan_links | Page 7 attempt 1 length=212227
2025-07-05 23:46:21,576 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/8/
2025-07-05 23:46:21,595 | INFO | crawler.sources.baradwajrangan_links | Page 8 attempt 1 length=210530
2025-07-05 23:46:21,619 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/9/
2025-07-05 23:46:21,638 | INFO | crawler.sources.baradwajrangan_links | Page 9 attempt 1 length=209957
2025-07-05 23:46:21,660 | INFO | crawler.sources.baradwajrangan_links | Fetching https://baradwajrangan.wordpress.com/page/10/
2025-07-05 23:46:21,679 | INFO | crawler.sources.baradwajrangan_links | Page 10 attempt 1 length=209193
